,Flight Date,DJFUELUSGULF
2211,2016-05-28,
2212,2016-07-26,1.192
2213,2016-06-03,1.362
2214,2016-02-16,0.954
2215,2016-10-19,1.473
2216,2016-01-08,0.954
2217,2016-04-13,1.166
2218,2016-12-08,1.436
2219,2016-03-31,1.056
2220,2016-06-23,1.407
2221,2016-08-13,
2222,2016-08-05,1.193
2223,2016-07-07,1.302
2224,2016-12-05,1.488
2225,2016-06-07,1.418
2226,2016-01-07,0.972
2227,2016-11-07,1.335
2228,2016-07-15,1.251
2229,2016-04-11,1.12
2230,2016-05-21,
2231,2016-09-07,1.321
2232,2016-03-19,
2233,2016-01-31,
2234,2016-11-29,1.351
2235,2016-05-02,1.213
2236,2016-09-21,1.32
2237,2016-04-10,
2238,2016-12-10,
2239,2016-04-06,1.045
2240,2016-03-24,1.064
2241,2016-08-18,1.396
2242,2016-07-12,1.345
2243,2016-12-06,1.476
2244,2016-04-23,
2245,2016-05-23,1.363
2246,2016-01-04,1.039
2247,2016-12-09,1.451
2248,2016-12-20,1.508
2249,2016-12-05,1.488
2250,2016-09-12,1.332
2251,2016-09-04,
2252,2016-01-07,0.972
2253,2016-09-24,
2254,2016-11-19,
2255,2016-02-14,
2256,2016-03-14,1.068
2257,2016-10-12,1.46
2258,2016-01-02,
2259,2016-02-21,
2260,2016-08-04,1.18
2261,2016-12-27,1.543
2262,2016-08-23,1.37
2263,2016-12-20,1.508
2264,2016-03-08,1.072
2265,2016-03-01,0.996
2266,2016-01-26,0.909
2267,2016-09-23,1.299
2268,2016-07-19,1.255
2269,2016-04-08,1.098
2270,2016-11-23,1.4
2271,2016-12-07,1.371
2272,2016-08-30,1.384
2273,2016-09-15,1.306
2274,2016-10-25,1.45
2275,2016-04-07,1.036
2276,2016-04-11,1.12
2277,2016-08-22,1.355
2278,2016-01-31,
2279,2016-02-02,0.936
2280,2016-05-03,1.193
2281,2016-09-14,1.282
2282,2016-10-05,1.467
2283,2016-02-02,0.936
2284,2016-12-16,1.51
2285,2016-06-01,1.373
2286,2016-08-19,1.384
2287,2016-09-17,
2288,2016-06-04,
2289,2016-09-25,
2290,2016-04-12,1.18
2291,2016-07-11,1.303
2292,2016-11-13,
2293,2016-09-03,
2294,2016-01-25,0.865
2295,2016-05-02,1.213
2296,2016-01-08,0.954
2297,2016-07-14,1.288
2298,2016-06-15,1.349
2299,2016-05-06,1.209
2300,2016-01-21,0.835
2301,2016-08-13,
2302,2016-10-25,1.45
2303,2016-09-27,1.297
2304,2016-03-08,1.072
2305,2016-04-27,1.251
2306,2016-08-08,1.213
2307,2016-02-12,1.002
2308,2016-12-30,1.552
2309,2016-11-13,
2310,2016-11-10,1.32
2311,2016-10-16,
2312,2016-04-23,
2313,2016-09-04,
2314,2016-11-11,1.28
2315,2016-08-14,
2316,2016-06-23,1.407
2317,2016-11-01,1.412
2318,2016-05-22,
2319,2016-12-03,
2320,2016-11-24,0
2321,2016-12-25,
2322,2016-11-21,1.413
2323,2016-02-28,
2324,2016-10-20,1.451
2325,2016-07-16,
2326,2016-10-24,1.469
2327,2016-05-02,1.213
2328,2016-03-04,1.048
2329,2016-10-22,
2330,2016-01-20,0.804
2331,2016-12-19,1.5
2332,2016-02-18,1.001
2333,2016-08-10,1.185
2334,2016-02-19,0.957
2335,2016-11-30,1.444
2336,2016-03-14,1.068
2337,2016-10-22,
2338,2016-09-28,1.369
2339,2016-07-26,1.192
2340,2016-06-18,
2341,2016-11-27,
2342,2016-06-27,1.326
2343,2016-05-06,1.209
2344,2016-02-19,0.957
2345,2016-05-13,1.29
2346,2016-12-28,1.534
2347,2016-01-29,1.013
2348,2016-05-17,1.357
2349,2016-02-19,0.957
2350,2016-11-15,1.33
2351,2016-06-16,1.304
2352,2016-04-06,1.045
2353,2016-11-12,
2354,2016-01-27,0.963
2355,2016-10-31,1.395
2356,2016-11-22,1.409
2357,2016-04-10,
2358,2016-02-29,0.991
2359,2016-04-21,1.185
2360,2016-08-29,1.4
2361,2016-06-19,
2362,2016-12-05,1.488
2363,2016-10-23,
2364,2016-06-06,1.375
2365,2016-09-06,1.296
2366,2016-04-04,0.967
2367,2016-10-04,1.445
2368,2016-10-13,1.468
2369,2016-08-16,1.333
2370,2016-03-04,1.048
2371,2016-08-25,1.424
2372,2016-08-04,1.18
2373,2016-09-09,1.327
2374,2016-08-07,
2375,2016-10-13,1.468
2376,2016-03-19,
2377,2016-08-13,
2378,2016-07-06,1.364
2379,2016-10-02,
2380,2016-05-20,1.378
2381,2016-01-08,0.954
2382,2016-11-13,
2383,2016-05-05,1.203
2384,2016-08-10,1.185
2385,2016-11-24,0
2386,2016-05-09,1.155
2387,2016-08-28,
2388,2016-08-23,1.37
2389,2016-03-19,
2390,2016-01-03,
2391,2016-09-27,1.297
2392,2016-06-11,
2393,2016-09-13,1.319
2394,2016-07-16,
2395,2016-01-02,
2396,2016-09-11,
2397,2016-09-10,
2398,2016-09-19,1.284
2399,2016-12-14,1.481
2400,2016-03-20,
2401,2016-04-02,
2402,2016-05-20,1.378
2403,2016-09-11,
2404,2016-06-06,1.375
2405,2016-06-28,1.358
2406,2016-12-25,
2407,2016-02-06,
2408,2016-12-08,1.436
2409,2016-03-21,1.101
2410,2016-12-03,
2411,2016-05-11,1.264
2412,2016-04-02,
2413,2016-05-27,1.37
2414,2016-12-10,
2415,2016-07-23,
2416,2016-12-15,1.478
2417,2016-12-10,
2418,2016-10-07,1.465
2419,2016-03-05,
2420,2016-05-21,
2421,2016-07-18,1.242
2422,2016-06-17,1.366
2423,2016-06-23,1.407
2424,2016-10-15,
2425,2016-09-16,1.298
2426,2016-12-21,1.468
2427,2016-10-12,1.46
2428,2016-07-14,1.288
2429,2016-01-19,0.849
2430,2016-02-17,1.008
2431,2016-04-07,1.036
2432,2016-07-08,1.302
2433,2016-09-26,1.324
2434,2016-06-10,1.392
2435,2016-07-27,1.163
2436,2016-05-24,1.375
2437,2016-09-29,1.397
2438,2016-12-20,1.508
2439,2016-03-18,1.11
2440,2016-07-19,1.255
2441,2016-05-03,1.193
2442,2016-02-24,0.934
2443,2016-03-23,1.095
2444,2016-08-10,1.185
2445,2016-08-08,1.213
2446,2016-06-13,1.381
2447,2016-08-03,1.156
2448,2016-07-01,1.424
2449,2016-09-05,0
2450,2016-06-11,
2451,2016-05-07,
2452,2016-07-08,1.302
2453,2016-04-28,1.397
2454,2016-09-27,1.297
2455,2016-05-13,1.29
2456,2016-11-28,1.391
2457,2016-01-07,0.972
2458,2016-10-03,1.451
2459,2016-12-25,
2460,2016-10-12,1.46
2461,2016-03-31,1.056
2462,2016-09-25,
2463,2016-08-16,1.333
2464,2016-12-29,1.545
2465,2016-05-09,1.155
2466,2016-09-25,
2467,2016-12-24,
2468,2016-03-25,0
2469,2016-11-10,1.32
2470,2016-08-31,1.327
2471,2016-12-28,1.534
2472,2016-11-01,1.412
2473,2016-07-17,
2474,2016-09-05,0
2475,2016-03-08,1.072
2476,2016-03-30,1.028
2477,2016-01-17,
2478,2016-01-20,0.804
2479,2016-02-01,0.974
2480,2016-06-28,1.358
2481,2016-10-23,
2482,2016-06-11,
2483,2016-09-17,
2484,2016-05-17,1.357
2485,2016-09-05,0
2486,2016-02-12,1.002
2487,2016-08-29,1.4
2488,2016-09-22,1.337
2489,2016-03-11,1.089
2490,2016-10-23,
2491,2016-01-29,1.013
2492,2016-09-30,1.418
2493,2016-10-29,
2494,2016-11-16,1.313
2495,2016-12-24,
2496,2016-09-04,
2497,2016-11-30,1.444
2498,2016-10-30,
2499,2016-02-11,0.945
2500,2016-10-29,
2501,2016-11-09,1.336
2502,2016-11-25,1.4
2503,2016-11-14,1.272
2504,2016-07-31,
2505,2016-10-24,1.469
2506,2016-11-26,
2507,2016-09-01,1.274
2508,2016-04-20,1.217
2509,2016-11-03,1.346
2510,2016-07-15,1.251
2511,2016-05-11,1.264
2512,2016-08-24,1.403
2513,2016-03-18,1.11
2514,2016-11-11,1.28
2515,2016-02-12,1.002
2516,2016-06-14,1.374
2517,2016-12-20,1.508
2518,2016-10-25,1.45
2519,2016-11-06,
2520,2016-11-04,1.324
2521,2016-04-16,
2522,2016-06-01,1.373
2523,2016-05-04,1.202
2524,2016-03-17,1.126
2525,2016-01-28,0.995
2526,2016-08-01,1.133
2527,2016-03-01,0.996
2528,2016-08-22,1.355
2529,2016-07-23,
2530,2016-06-22,1.384
2531,2016-03-05,
2532,2016-06-16,1.304
2533,2016-03-31,1.056
2534,2016-08-31,1.327
2535,2016-10-18,1.462
2536,2016-11-10,1.32
2537,2016-12-14,1.481
2538,2016-07-23,
2539,2016-10-09,
2540,2016-11-09,1.336
2541,2016-06-11,
2542,2016-06-02,1.378
2543,2016-10-01,
2544,2016-08-27,
2545,2016-05-13,1.29
2546,2016-10-18,1.462
2547,2016-02-06,
2548,2016-01-10,
2549,2016-07-22,1.231
2550,2016-06-09,1.424
2551,2016-06-14,1.374
2552,2016-11-12,
2553,2016-02-16,0.954
2554,2016-12-07,1.371
2555,2016-06-08,1.454
2556,2016-09-26,1.324
2557,2016-04-05,0.951
2558,2016-03-10,1.09
2559,2016-09-22,1.337
2560,2016-05-18,1.362
2561,2016-10-29,
2562,2016-07-05,1.358
2563,2016-03-01,0.996
2564,2016-03-10,1.09
2565,2016-09-29,1.397
2566,2016-11-05,
2567,2016-02-07,
2568,2016-04-26,1.207
2569,2016-11-24,0
2570,2016-08-26,1.412
2571,2016-02-21,
2572,2016-10-08,
2573,2016-10-28,1.436
2574,2016-09-09,1.327
2575,2016-03-15,1.054
2576,2016-09-04,
2577,2016-09-22,1.337
2578,2016-02-12,1.002
2579,2016-12-11,
2580,2016-09-04,
2581,2016-11-13,
2582,2016-11-15,1.33
2583,2016-07-19,1.255
2584,2016-06-19,
2585,2016-11-17,1.321
2586,2016-03-02,0.998
2587,2016-01-04,1.039
2588,2016-10-03,1.451
2589,2016-10-08,
2590,2016-11-23,1.4
2591,2016-02-24,0.934
2592,2016-11-17,1.321
2593,2016-11-25,1.4
2594,2016-04-13,1.166
2595,2016-03-18,1.11
2596,2016-04-21,1.185
2597,2016-06-24,1.349
2598,2016-08-24,1.403
2599,2016-03-30,1.028
2600,2016-05-31,1.36
2601,2016-08-11,1.249
2602,2016-05-12,1.262
2603,2016-11-10,1.32
2604,2016-01-19,0.849
2605,2016-12-20,1.508
2606,2016-11-09,1.336
2607,2016-01-26,0.909
2608,2016-08-04,1.18
2609,2016-10-14,1.46
2610,2016-02-25,0.943
2611,2016-09-15,1.306
2612,2016-03-29,1.012
2613,2016-08-27,
2614,2016-11-02,1.362
2615,2016-08-25,1.424
2616,2016-09-18,
2617,2016-01-26,0.909
2618,2016-01-04,1.039
2619,2016-07-15,1.251
2620,2016-10-27,1.456
2621,2016-05-06,1.209
2622,2016-07-02,
2623,2016-10-19,1.473
2624,2016-07-21,1.239
2625,2016-02-19,0.957
2626,2016-01-03,
2627,2016-01-10,
2628,2016-02-07,
2629,2016-11-22,1.409
2630,2016-08-04,1.18
2631,2016-04-25,1.175
2632,2016-03-21,1.101
2633,2016-06-30,1.396
2634,2016-08-28,
2635,2016-10-23,
2636,2016-09-21,1.32
2637,2016-06-12,
2638,2016-02-18,1.001
2639,2016-11-05,
2640,2016-11-20,
2641,2016-10-18,1.462
2642,2016-04-07,1.036
2643,2016-09-02,1.278
2644,2016-11-02,1.362
2645,2016-11-06,
2646,2016-02-16,0.954
2647,2016-01-10,
2648,2016-01-22,0.912
2649,2016-03-17,1.126
2650,2016-10-16,
2651,2016-03-17,1.126
2652,2016-07-10,
2653,2016-01-31,
2654,2016-05-25,1.383
2655,2016-06-07,1.418
2656,2016-10-11,1.479
2657,2016-02-09,0.946
2658,2016-03-06,
2659,2016-11-22,1.409
2660,2016-05-17,1.357
2661,2016-05-25,1.383
2662,2016-11-04,1.324
2663,2016-02-15,0
2664,2016-09-05,0
2665,2016-05-06,1.209
2666,2016-07-22,1.231
2667,2016-03-08,1.072
2668,2016-11-06,
2669,2016-11-19,
2670,2016-03-08,1.072
2671,2016-01-31,
2672,2016-03-15,1.054
2673,2016-05-01,
2674,2016-03-31,1.056
2675,2016-10-14,1.46
2676,2016-04-10,
2677,2016-01-16,
2678,2016-03-17,1.126
2679,2016-06-08,1.454
2680,2016-10-12,1.46
2681,2016-06-27,1.326
2682,2016-03-26,
2683,2016-11-07,1.335
2684,2016-10-30,
2685,2016-08-24,1.403
2686,2016-04-17,
2687,2016-03-11,1.089
2688,2016-11-08,1.325
2689,2016-08-25,1.424
2690,2016-05-24,1.375
2691,2016-02-03,1.047
2692,2016-03-08,1.072
2693,2016-05-01,
2694,2016-03-21,1.101
2695,2016-02-29,0.991
2696,2016-05-13,1.29
2697,2016-04-24,
2698,2016-02-26,0.935
2699,2016-07-18,1.242
2700,2016-09-02,1.278
2701,2016-08-16,1.333
2702,2016-01-17,
2703,2016-12-27,1.543
2704,2016-10-05,1.467
2705,2016-06-04,
2706,2016-03-05,
2707,2016-06-09,1.424
2708,2016-11-17,1.321
2709,2016-02-16,0.954
2710,2016-10-06,1.49
2711,2016-10-07,1.465
2712,2016-11-02,1.362
2713,2016-04-01,1.005
2714,2016-03-01,0.996
2715,2016-01-20,0.804
2716,2016-03-10,1.09
2717,2016-01-04,1.039
2718,2016-04-28,1.397
2719,2016-03-12,
2720,2016-02-10,0.925
2721,2016-04-05,0.951
2722,2016-01-26,0.909
2723,2016-12-23,1.519
2724,2016-02-22,0.949
2725,2016-06-09,1.424
2726,2016-03-22,1.14
2727,2016-11-27,
2728,2016-03-06,
2729,2016-06-18,
2730,2016-12-24,
2731,2016-12-14,1.481
2732,2016-01-29,1.013
2733,2016-07-17,
2734,2016-04-22,1.177
2735,2016-09-12,1.332
2736,2016-02-09,0.946
2737,2016-10-27,1.456
2738,2016-07-13,1.279
2739,2016-12-08,1.436
2740,2016-02-29,0.991
2741,2016-09-29,1.397
2742,2016-10-26,1.441
2743,2016-03-29,1.012
2744,2016-07-09,
2745,2016-05-01,
2746,2016-04-10,
2747,2016-07-12,1.345
2748,2016-10-25,1.45
2749,2016-08-01,1.133
2750,2016-03-04,1.048
2751,2016-12-17,
2752,2016-10-30,
2753,2016-11-28,1.391
2754,2016-12-29,1.545
2755,2016-05-05,1.203
2756,2016-09-11,
2757,2016-05-01,
2758,2016-05-12,1.262
2759,2016-02-09,0.946
2760,2016-01-13,0.887
2761,2016-03-13,
2762,2016-01-08,0.954
2763,2016-11-05,
2764,2016-04-11,1.12
2765,2016-08-02,1.131
2766,2016-01-22,0.912
2767,2016-04-06,1.045
2768,2016-11-25,1.4
2769,2016-09-14,1.282
2770,2016-09-30,1.418
2771,2016-02-07,
2772,2016-12-29,1.545
2773,2016-05-08,
2774,2016-06-28,1.358
2775,2016-09-08,1.373
2776,2016-03-10,1.09
2777,2016-08-07,
2778,2016-08-12,1.283
2779,2016-11-28,1.391
2780,2016-01-09,
2781,2016-05-24,1.375
2782,2016-12-30,1.552
2783,2016-10-13,1.468
2784,2016-10-01,
2785,2016-06-05,
2786,2016-05-24,1.375
2787,2016-09-11,
2788,2016-06-01,1.373
2789,2016-01-19,0.849
2790,2016-05-13,1.29
2791,2016-11-09,1.336
2792,2016-10-26,1.441
2793,2016-07-15,1.251
2794,2016-10-20,1.451
2795,2016-07-02,
2796,2016-01-24,
2797,2016-04-26,1.207
2798,2016-05-02,1.213
2799,2016-12-24,
2800,2016-02-20,
2801,2016-01-16,
2802,2016-12-19,1.5
2803,2016-04-24,
2804,2016-03-12,
2805,2016-03-06,
2806,2016-05-19,1.358
2807,2016-07-25,1.192
2808,2016-07-09,
2809,2016-07-13,1.279
2810,2016-12-05,1.488
2811,2016-07-20,1.277
2812,2016-08-20,
2813,2016-09-16,1.298
2814,2016-04-02,
2815,2016-06-06,1.375
2816,2016-05-26,1.367
2817,2016-02-13,
2818,2016-08-19,1.384
2819,2016-05-01,
2820,2016-04-27,1.251
2821,2016-11-18,1.339
2822,2016-12-27,1.543
2823,2016-01-09,
2824,2016-09-03,
2825,2016-07-18,1.242
2826,2016-11-12,
2827,2016-05-09,1.155
2828,2016-11-11,1.28
2829,2016-07-28,1.142
2830,2016-07-11,1.303
2831,2016-12-30,1.552
2832,2016-02-26,0.935
2833,2016-09-23,1.299
2834,2016-10-26,1.441
2835,2016-05-17,1.357
2836,2016-05-12,1.262
2837,2016-02-27,
2838,2016-11-08,1.325
2839,2016-07-18,1.242
2840,2016-07-07,1.302
2841,2016-12-17,
2842,2016-11-23,1.4
2843,2016-12-09,1.451
2844,2016-02-07,
2845,2016-04-14,1.158
2846,2016-09-04,
2847,2016-11-08,1.325
2848,2016-09-27,1.297
2849,2016-01-20,0.804
2850,2016-10-24,1.469
2851,2016-10-24,1.469
2852,2016-04-16,
2853,2016-03-01,0.996
2854,2016-02-14,
2855,2016-02-20,
2856,2016-10-30,
2857,2016-12-21,1.468
2858,2016-06-05,
2859,2016-01-20,0.804
2860,2016-05-16,1.329
2861,2016-08-25,1.424
2862,2016-07-01,1.424
2863,2016-05-09,1.155
2864,2016-12-21,1.468
2865,2016-09-07,1.321
2866,2016-01-04,1.039
2867,2016-01-09,
2868,2016-10-08,
2869,2016-02-28,
2870,2016-04-23,
2871,2016-05-26,1.367
2872,2016-10-22,
2873,2016-10-25,1.45
2874,2016-10-08,
2875,2016-03-30,1.028
2876,2016-08-22,1.355
2877,2016-10-27,1.456
2878,2016-03-25,0
2879,2016-06-12,
2880,2016-06-29,1.441
2881,2016-12-13,1.485
2882,2016-11-28,1.391
2883,2016-12-07,1.371
2884,2016-02-05,1.024
2885,2016-09-22,1.337
2886,2016-03-12,
2887,2016-10-24,1.469
2888,2016-07-01,1.424
2889,2016-06-17,1.366
2890,2016-09-27,1.297
2891,2016-12-04,
2892,2016-06-11,
2893,2016-08-23,1.37
2894,2016-05-29,
2895,2016-11-09,1.336
2896,2016-10-28,1.436
2897,2016-02-11,0.945
2898,2016-01-21,0.835
2899,2016-12-27,1.543
2900,2016-06-01,1.373
2901,2016-04-09,
2902,2016-03-11,1.089
2903,2016-08-03,1.156
2904,2016-09-30,1.418
2905,2016-12-26,0
2906,2016-07-20,1.277
2907,2016-12-21,1.468
2908,2016-08-18,1.396
2909,2016-03-23,1.095
2910,2016-01-04,1.039
2911,2016-08-09,1.202
2912,2016-02-29,0.991
2913,2016-08-24,1.403
2914,2016-01-29,1.013
2915,2016-06-01,1.373
2916,2016-07-08,1.302
2917,2016-09-10,
2918,2016-01-12,0.912
2919,2016-09-05,0
2920,2016-04-02,
2921,2016-11-20,
2922,2016-03-09,1.109
2923,2016-08-26,1.412
2924,2016-08-08,1.213
2925,2016-12-04,
2926,2016-05-24,1.375
2927,2016-06-24,1.349
2928,2016-08-31,1.327
2929,2016-01-10,
2930,2016-09-23,1.299
2931,2016-05-27,1.37
2932,2016-03-16,1.105
2933,2016-01-18,0
2934,2016-11-03,1.346
2935,2016-04-09,
2936,2016-03-27,
2937,2016-06-09,1.424
2938,2016-06-22,1.384
2939,2016-12-13,1.485
2940,2016-09-28,1.369
2941,2016-04-14,1.158
2942,2016-12-27,1.543
2943,2016-05-09,1.155
2944,2016-06-18,
2945,2016-01-22,0.912
2946,2016-01-07,0.972
2947,2016-04-27,1.251
2948,2016-08-11,1.249
2949,2016-08-15,1.321
2950,2016-06-13,1.381
2951,2016-08-06,
2952,2016-11-09,1.336
2953,2016-11-05,
2954,2016-11-03,1.346
2955,2016-09-03,
2956,2016-07-24,
2957,2016-08-25,1.424
2958,2016-02-20,
2959,2016-11-02,1.362
2960,2016-07-26,1.192
2961,2016-04-29,1.377
2962,2016-04-07,1.036
2963,2016-05-07,
2964,2016-03-18,1.11
2965,2016-04-27,1.251
2966,2016-04-29,1.377
2967,2016-10-31,1.395
2968,2016-01-01,0
2969,2016-11-14,1.272
2970,2016-08-08,1.213
2971,2016-07-30,
2972,2016-03-02,0.998
2973,2016-12-27,1.543
2974,2016-03-04,1.048
2975,2016-10-14,1.46
2976,2016-11-17,1.321
2977,2016-06-23,1.407
2978,2016-02-09,0.946
2979,2016-03-28,1.061
2980,2016-02-26,0.935
2981,2016-02-24,0.934
2982,2016-03-08,1.072
2983,2016-06-04,
2984,2016-10-01,
2985,2016-05-23,1.363
2986,2016-05-13,1.29
2987,2016-06-09,1.424
2988,2016-08-22,1.355
2989,2016-06-15,1.349
2990,2016-06-18,
2991,2016-03-25,0
2992,2016-11-23,1.4
2993,2016-09-13,1.319
2994,2016-05-03,1.193
2995,2016-07-17,
2996,2016-04-12,1.18
2997,2016-12-17,
2998,2016-08-02,1.131
2999,2016-06-15,1.349
3000,2016-08-21,
3001,2016-08-15,1.321
3002,2016-02-14,
3003,2016-06-16,1.304
3004,2016-07-21,1.239
3005,2016-10-14,1.46
3006,2016-10-04,1.445
3007,2016-12-01,1.484
3008,2016-07-01,1.424
3009,2016-07-04,0
3010,2016-02-20,
3011,2016-07-10,
3012,2016-10-05,1.467
3013,2016-06-10,1.392
3014,2016-03-04,1.048
3015,2016-10-31,1.395
3016,2016-06-07,1.418
3017,2016-05-19,1.358
3018,2016-02-29,0.991
3019,2016-04-28,1.397
3020,2016-09-14,1.282
3021,2016-09-22,1.337
3022,2016-10-22,
3023,2016-04-17,
3024,2016-05-20,1.378
3025,2016-06-11,
3026,2016-12-29,1.545
3027,2016-03-05,
3028,2016-03-16,1.105
3029,2016-10-05,1.467
3030,2016-08-29,1.4
3031,2016-08-13,
3032,2016-12-02,1.497
3033,2016-12-11,
3034,2016-01-04,1.039
3035,2016-02-16,0.954
3036,2016-05-09,1.155
3037,2016-07-11,1.303
3038,2016-01-03,
3039,2016-09-12,1.332
3040,2016-01-24,
3041,2016-08-07,
3042,2016-07-27,1.163
3043,2016-05-15,
3044,2016-06-19,
3045,2016-04-24,
3046,2016-03-07,1.096
3047,2016-03-18,1.11
3048,2016-10-17,1.447
3049,2016-09-05,0
3050,2016-04-01,1.005
3051,2016-10-25,1.45
3052,2016-05-26,1.367
3053,2016-11-05,
3054,2016-01-04,1.039
3055,2016-09-13,1.319
3056,2016-08-06,
3057,2016-01-01,0
3058,2016-09-04,
3059,2016-06-28,1.358
3060,2016-07-02,
3061,2016-03-26,
3062,2016-11-09,1.336
3063,2016-08-08,1.213
3064,2016-03-03,1.002
3065,2016-11-21,1.413
3066,2016-08-08,1.213
3067,2016-08-09,1.202
3068,2016-09-02,1.278
3069,2016-10-17,1.447
3070,2016-05-08,
3071,2016-03-31,1.056
3072,2016-05-06,1.209
3073,2016-01-06,0.994
3074,2016-09-13,1.319
3075,2016-12-27,1.543
3076,2016-07-04,0
3077,2016-01-17,
3078,2016-06-06,1.375
3079,2016-06-02,1.378
3080,2016-12-21,1.468
3081,2016-09-16,1.298
3082,2016-05-04,1.202
3083,2016-08-04,1.18
3084,2016-03-24,1.064
3085,2016-04-18,1.119
3086,2016-05-15,
3087,2016-12-14,1.481
3088,2016-09-15,1.306
3089,2016-05-04,1.202
3090,2016-05-05,1.203
3091,2016-04-26,1.207
3092,2016-06-12,
3093,2016-08-19,1.384
3094,2016-09-06,1.296
3095,2016-07-01,1.424
3096,2016-09-20,1.286
3097,2016-12-19,1.5
3098,2016-12-20,1.508
3099,2016-02-24,0.934
3100,2016-09-05,0
3101,2016-07-01,1.424
3102,2016-06-05,
3103,2016-02-26,0.935
3104,2016-02-09,0.946
3105,2016-10-26,1.441
3106,2016-01-16,
3107,2016-03-12,
3108,2016-09-09,1.327
3109,2016-07-29,1.144
3110,2016-02-22,0.949
3111,2016-09-07,1.321
3112,2016-01-30,
3113,2016-03-16,1.105
3114,2016-02-09,0.946
3115,2016-09-14,1.282
3116,2016-07-04,0
3117,2016-08-06,
3118,2016-04-05,0.951
3119,2016-06-16,1.304
3120,2016-10-14,1.46
3121,2016-12-14,1.481
3122,2016-09-03,
3123,2016-08-08,1.213
3124,2016-12-29,1.545
3125,2016-02-07,
3126,2016-10-05,1.467
3127,2016-01-07,0.972
3128,2016-04-16,
3129,2016-03-23,1.095
3130,2016-07-26,1.192
3131,2016-03-16,1.105
3132,2016-03-30,1.028
3133,2016-11-14,1.272
3134,2016-08-22,1.355
3135,2016-04-28,1.397
3136,2016-02-02,0.936
3137,2016-01-09,
3138,2016-06-29,1.441
3139,2016-10-09,
3140,2016-03-12,
3141,2016-05-23,1.363
3142,2016-03-14,1.068
3143,2016-03-25,0
3144,2016-05-16,1.329
3145,2016-06-15,1.349
3146,2016-07-06,1.364
3147,2016-02-05,1.024
3148,2016-02-16,0.954
3149,2016-01-27,0.963
3150,2016-12-09,1.451
3151,2016-10-11,1.479
3152,2016-07-13,1.279
3153,2016-03-11,1.089
3154,2016-08-08,1.213
3155,2016-07-25,1.192
3156,2016-10-03,1.451
3157,2016-05-15,
3158,2016-09-07,1.321
3159,2016-03-07,1.096
3160,2016-09-27,1.297
3161,2016-07-13,1.279
3162,2016-08-28,
3163,2016-07-01,1.424
3164,2016-10-05,1.467
3165,2016-02-12,1.002
3166,2016-07-19,1.255
3167,2016-08-13,
3168,2016-09-24,
3169,2016-07-10,
3170,2016-06-15,1.349
3171,2016-02-10,0.925
3172,2016-02-19,0.957
3173,2016-03-09,1.109
3174,2016-03-22,1.14
3175,2016-03-06,
3176,2016-02-09,0.946
3177,2016-06-25,
3178,2016-05-14,
3179,2016-12-23,1.519
3180,2016-10-17,1.447
3181,2016-01-17,
3182,2016-09-30,1.418
3183,2016-01-10,
3184,2016-04-26,1.207
3185,2016-09-06,1.296
3186,2016-10-05,1.467
3187,2016-12-29,1.545
3188,2016-05-22,
3189,2016-05-23,1.363
3190,2016-06-29,1.441
3191,2016-03-10,1.09
3192,2016-09-30,1.418
3193,2016-10-22,
3194,2016-08-27,
3195,2016-02-21,
3196,2016-06-17,1.366
3197,2016-06-30,1.396
3198,2016-09-07,1.321
3199,2016-07-26,1.192
3200,2016-07-06,1.364
3201,2016-06-17,1.366
3202,2016-12-04,
3203,2016-12-25,
3204,2016-04-07,1.036
3205,2016-07-20,1.277
3206,2016-12-03,
3207,2016-03-11,1.089
3208,2016-01-15,0.868
3209,2016-09-19,1.284
3210,2016-11-13,
3211,2016-06-16,1.304
3212,2016-06-14,1.374
3213,2016-04-30,
3214,2016-02-07,
3215,2016-05-10,1.213
3216,2016-05-11,1.264
3217,2016-10-07,1.465
3218,2016-09-28,1.369
3219,2016-09-24,
3220,2016-09-26,1.324
3221,2016-11-16,1.313
3222,2016-02-09,0.946
3223,2016-07-04,0
3224,2016-02-04,1.041
3225,2016-04-10,
3226,2016-03-19,
3227,2016-11-16,1.313
3228,2016-07-18,1.242
3229,2016-03-30,1.028
3230,2016-04-16,
3231,2016-11-06,
3232,2016-09-14,1.282
3233,2016-06-04,
3234,2016-03-13,
3235,2016-06-21,1.395
3236,2016-10-30,
3237,2016-05-29,
3238,2016-10-09,
3239,2016-10-31,1.395
3240,2016-02-09,0.946
3241,2016-01-29,1.013
3242,2016-03-09,1.109
3243,2016-11-14,1.272
3244,2016-09-15,1.306
3245,2016-09-03,
3246,2016-01-29,1.013
3247,2016-06-04,
3248,2016-08-21,
3249,2016-10-21,1.466
3250,2016-07-08,1.302
3251,2016-01-16,
3252,2016-08-17,1.361
3253,2016-10-17,1.447
3254,2016-01-18,0
3255,2016-03-04,1.048
3256,2016-05-16,1.329
3257,2016-04-16,
3258,2016-01-22,0.912
3259,2016-10-26,1.441
3260,2016-06-09,1.424
3261,2016-03-15,1.054
3262,2016-04-09,
3263,2016-08-24,1.403
3264,2016-05-09,1.155
3265,2016-03-12,
3266,2016-05-31,1.36
3267,2016-04-13,1.166
3268,2016-08-29,1.4
3269,2016-09-29,1.397
3270,2016-04-20,1.217
3271,2016-10-07,1.465
3272,2016-07-13,1.279
3273,2016-08-03,1.156
3274,2016-11-15,1.33
